Customer Code,DaysPresent,Revenue
CSR0012,4291,0
CSR0023,0,0
CSR0041,4291,0
CSR0049,4291,0
CSR0050,4291,0
CSR0058,4291,0
CSR0061,4291,0
CSR0066,0,0
CSR0078,4291,0
CSR0080,4291,0
CSR0089,4290,0
CSR0093,4291,0
CSR0176,4291,0
CSR0177,0,0
CSR0183,4291,0
CSR0201,4291,0
CSR0207,4291,0
CSR0213,4291,0
CSR0224,4291,0
CSR0228,0,0
CSR0272,4291,0
CSR0276,4291,0
CSR0284,4291,0
CSR0295,0,0
CSR0298,4291,0
CSR0299,4291,0
CSR0301,4291,0
CSR0304,4290,0
CSR0330,4291,0
CSR0334,4291,0
CSR0349,4291,0
CSR0354,4290,0
CSR0355,4291,0
CSR0366,0,0
CSR0367,4254,0
CSR0377,4229,0
CSR0379,4220,0
CSR0381,4203,0
CSR0387,4157,0
CSR0394,4123,0
CSR0401,4080,0
CSR0405,4069,0
CSR0407,4066,0
CSR0412,0,0
CSR0414,4006,0
CSR0417,3998,0
CSR0418,3997,0
CSR0422,3988,0
CSR0423,3986,0
CSR0424,3983,0
CSR0425,3981,0
CSR0433,3946,0
CSR0435,3944,0
CSR0438,3925,0
CSR0441,3919,0
CSR0445,3873,0
CSR0453,3825,0
CSR0464,3695,0
CSR0465,3689,0
CSR0467,3610,0
CSR0469,3585,0
CSR0472,3565,0
CSR0474,3559,0
CSR0475,3552,0
CSR0480,3492,0
CSR0482,0,0
CSR0490,3348,0
CSR0493,3338,0
CSR0499,3293,0
CSR0505,3276,0
CSR0515,3185,0
CSR0516,3184,0
CSR0521,3155,0
CSR0527,0,0
CSR0531,3052,0
CSR0534,0,0
CSR0539,0,0
CSR0541,2882,0
CSR0542,2880,0
CSR0551,2820,0
CSR0552,2820,0
CSR0554,2815,0
CSR0556,2794,0
CSR0557,2787,0
CSR0581,2527,0
CSR0582,2527,0
CSR0583,2526,0
CSR0587,2508,0
CSR0589,2500,0
CSR0595,0,0
CSR0598,2459,0
CSR0600,2453,0
CSR0607,2424,0
CSR0608,0,0
CSR0610,2404,0
CSR0612,2385,0
CSR0613,2373,0
CSR0614,2369,0
CSR0615,0,0
CSR0621,0,0
CSR0623,2325,0
CSR0625,2318,0
CSR0626,2312,0
CSR0628,2310,0
CSR0636,0,0
CSR0637,2220,0
CSR0638,2217,0
CSR0639,2214,0
CSR0642,0,0
CSR0645,0,0
CSR0648,2138,0
CSR0649,2134,0
CSR0652,2109,0
CSR0654,0,0
CSR0658,2099,0
CSR0659,0,0
CSR0664,2049,0
CSR0666,2039,0
CSR0670,0,0
CSR0672,2001,0
CSR0675,1980,0
CSR0676,1979,0
CSR0678,1970,0
CSR0679,1959,0
CSR0687,1892,0
CSR0694,1853,0
CSR0697,1828,0
CSR0700,0,0
CSR0702,1808,0
CSR0703,0,0
CSR0704,1800,0
CSR0705,1790,0
CSR0713,0,0
CSR0716,1757,0
CSR0719,1749,0
CSR0721,1735,0
CSR0722,1732,0
CSR0724,0,0
CSR0726,0,0
CSR0731,1667,0
CSR0733,1662,0
CSR0736,1652,0
CSR0738,1634,0
CSR0740,0,0
CSR0743,1606,0
CSR0745,1602,0
CSR0749,0,0
CSR0750,1589,0
CSR0752,1574,0
CSR0754,1571,0
CSR0756,1564,0
CSR0760,0,0
CSR0763,1528,0
CSR0764,0,0
CSR0767,1493,0
CSR0770,1485,0
CSR0772,0,0
CSR0779,1428,0
CSR0780,1423,0
CSR0790,1421,0
CSR0791,1420,0
CSR0812,1409,0
CSR0813,1419,0
CSR0814,1401,0
CSR0816,1391,0
CSR0818,1390,0
CSR0821,0,0
CSR0822,1388,0
CSR0826,1378,0
CSR0827,1368,0
CSR0828,1361,0
CSR0830,1358,0
CSR0833,1338,0
CSR0834,0,0
CSR0835,0,0
CSR0836,1328,0
CSR0838,1315,0
CSR0839,1312,0
CSR0840,1311,0
CSR0842,1309,0
CSR0843,1308,0
CSR0844,1304,0
CSR0846,1303,0
CSR0850,1301,0
CSR0851,1300,0
CSR0856,0,0
CSR0857,1297,0
CSR0859,1282,0
CSR0860,1277,0
CSR0861,1273,0
CSR0863,1267,0
CSR0865,1258,0
CSR0866,0,0
CSR0867,0,0
CSR0868,1241,0
CSR0869,1240,0
CSR0870,1206,0
CSR0871,1202,0
CSR0873,1192,0
CSR0875,1182,0
CSR0877,1174,0
CSR0878,1156,0
CSR0879,1099,0
CSR0891,0,0
CSR0892,1205,0
CSR0893,1205,0
CSR0894,0,0
CSR0895,1185,0
CSR0896,1177,0
CSR0897,1175,0
CSR0898,1150,0
CSR0899,1147,0
CSR0900,1144,0
CSR0901,1144,0
CSR0902,1125,0
CSR0905,1114,0
CSR0906,1099,0
CSR0907,1098,0
CSR0908,1091,0
CSR0909,1090,0
CSR0910,0,0
CSR0911,1084,0
CSR0912,1084,0
CSR0914,1083,0
CSR0916,1059,0
CSR0919,1053,0
CSR0920,1051,0
CSR0921,1045,0
CSR0923,1037,0
CSR0924,1035,0
CSR0925,1035,0
CSR0927,1025,0
CSR0928,1023,0
CSR0929,0,0
CSR0931,1022,0
CSR0932,1011,0
CSR0934,1002,0
CSR0935,1002,0
CSR0936,1001,0
CSR0937,1000,0
CSR0939,997,0
CSR0940,996,0
CSR0943,995,0
CSR0944,994,0
CSR0945,994,0
CSR0946,0,0
CSR0947,992,0
CSR0948,0,0
CSR0952,981,0
CSR0953,980,0
CSR0954,979,0
CSR0957,971,0
CSR0958,971,0
CSR0959,969,0
CSR0960,969,0
CSR0967,941,0
CSR0968,936,0
CSR0969,930,0
CSR0970,930,0
CSR0971,927,0
CSR0972,925,0
CSR0973,918,0
CSR0975,912,0
CSR0976,910,0
CSR0980,901,0
CSR0981,901,0
CSR0982,0,0
CSR0986,895,0
CSR0987,894,0
CSR0989,0,0
CSR0991,870,0
CSR0992,0,0
CSR0993,0,0
CSR0995,864,0
CSR0996,0,0
CSR0997,0,0
CSR0998,0,0
CSR0999,860,0
CSR1000,0,0
CSR1001,855,0
CSR1002,854,0
CSR1005,845,0
CSR1006,843,0
CSR1008,0,0
CSR1009,842,0
CSR1010,842,0
CSR1011,841,0
CSR1012,841,0
CSR1014,838,0
CSR1016,0,0
CSR1020,827,0
CSR1021,821,0
CSR1022,0,0
CSR1023,808,0
CSR1024,807,0
CSR1025,805,0
CSR1026,0,0
CSR1028,804,0
CSR1030,804,0
CSR1031,784,0
CSR1033,783,0
CSR1035,782,0
CSR1036,780,0
CSR1037,779,0
CSR1038,0,0
CSR1039,779,0
CSR1042,776,0
CSR1043,764,0
CSR1045,758,0
CSR1046,758,0
CSR1047,758,0
CSR1048,0,0
CSR1050,0,0
CSR1051,0,0
CSR1053,751,0
CSR1056,749,0
CSR1057,721,0
CSR1058,0,0
CSR1059,0,0
CSR1060,0,0
CSR1061,0,0
CSR1064,716,0
CSR1065,0,0
CSR1067,716,0
CSR1068,716,0
CSR1069,710,0
CSR1073,0,0
CSR1074,710,0
CSR1076,0,0
CSR1078,716,0
CSR1080,0,0
CSR1081,716,0
CSR1083,710,0
CSR1085,716,0
CSR1088,710,0
CSR1089,716,0
CSR1090,716,0
CSR1093,716,0
CSR1095,0,0
CSR1096,0,0
CSR1097,710,0
CSR1098,716,0
CSR1100,0,0
CSR1101,0,0
CSR1104,0,0
CSR1106,710,0
CSR1107,716,0
CSR1108,716,0
CSR1110,716,0
CSR1111,0,0
CSR1112,716,0
CSR1119,716,0
CSR1120,716,0
CSR1121,716,0
CSR1123,0,0
CSR1126,0,0
CSR1127,710,0
CSR1130,716,0
CSR1133,0,0
CSR1134,0,0
CSR1136,0,0
CSR1138,716,0
CSR1141,716,0
CSR1143,0,0
CSR1144,716,0
CSR1146,714,0
CSR1147,714,0
CSR1148,710,0
CSR1149,0,0
CSR1150,709,0
CSR1152,0,0
CSR1153,709,0
CSR1154,709,0
CSR1162,0,0
CSR1166,692,0
CSR1167,688,0
CSR1169,685,0
CSR1170,681,0
CSR1171,680,0
CSR1172,0,0
CSR1173,679,0
CSR1174,674,0
CSR1177,0,0
CSR1179,644,0
CSR1180,638,0
CSR1181,0,0
CSR1182,0,0
CSR1183,0,0
CSR1184,610,0
CSR1185,0,0
CSR1186,607,0
CSR1187,605,0
CSR1188,0,0
CSR1190,601,0
CSR1191,0,0
CSR1192,597,0
CSR1193,0,0
CSR1194,595,0
CSR1195,595,0
CSR1196,595,0
CSR1197,591,0
CSR1198,591,0
CSR1199,0,0
CSR1200,583,0
CSR1202,0,0
CSR1203,575,0
CSR1205,570,0
CSR1206,569,0
CSR1210,561,0
CSR1213,555,0
CSR1214,551,0
CSR1215,0,0
CSR1216,542,0
CSR1217,541,0
CSR1218,535,0
CSR1219,534,0
CSR1220,0,0
CSR1223,0,0
CSR1226,526,0
CSR1227,520,0
CSR1228,520,0
CSR1229,514,0
CSR1230,511,0
CSR1232,510,0
CSR1233,505,0
CSR1234,503,0
CSR1235,0,0
CSR1236,492,0
CSR1237,482,0
CSR1238,0,0
CSR1239,476,0
CSR1240,476,0
CSR1241,475,0
CSR1242,475,0
CSR1243,469,0
CSR1244,465,0
CSR1245,456,0
CSR1246,449,0
CSR1248,0,0
CSR1249,433,0
CSR1250,433,0
CSR1251,0,0
CSR1252,430,0
CSR1254,426,0
CSR1255,424,0
CSR1256,423,0
CSR1258,0,0
CSR1259,415,0
CSR1260,414,0
CSR1261,414,0
CSR1262,407,0
CSR1264,0,0
CSR1265,0,0
CSR1266,400,0
CSR1267,0,0
CSR1268,0,0
CSR1269,0,0
CSR1270,394,0
CSR1272,393,0
CSR1273,392,0
CSR1274,0,0
CSR1275,391,0
CSR1276,0,0
CSR1277,0,0
CSR1278,0,0
CSR1279,0,0
CSR1281,0,0
CSR1282,0,0
CSR1283,385,0
CSR1284,383,0
CSR1285,380,0
CSR1286,0,0
CSR1287,0,0
CSR1288,367,0
CSR1289,365,0
CSR1290,364,0
CSR1291,363,0
CSR1292,360,0
CSR1293,358,0
CSR1294,358,0
CSR1295,357,0
CSR1296,0,0
CSR1297,357,0
CSR1298,357,0
CSR1300,354,0
CSR1301,354,0
CSR1302,0,0
CSR1303,0,0
CSR1305,0,0
CSR1306,346,0
CSR1308,344,0
CSR1309,0,0
CSR1310,339,0
CSR1311,337,0
CSR1312,337,0
CSR1313,334,0
CSR1314,334,0
CSR1315,334,0
CSR1316,330,0
CSR1317,0,0
CSR1318,310,0
CSR1319,309,0
CSR1320,303,0
CSR1321,0,0
CSR1323,301,0
CSR1324,300,0
CSR1325,299,0
CSR1326,297,0
CSR1327,293,0
CSR1328,282,0
CSR1329,281,0
CSR1330,281,0
CSR1331,280,0
CSR1332,280,0
CSR1333,280,0
CSR1336,279,0
CSR1337,275,0
CSR1338,275,0
CSR1339,273,0
CSR1340,273,0
CSR1341,272,0
CSR1342,272,0
CSR1345,268,0
CSR1347,264,0
CSR1348,264,0
CSR1349,262,0
CSR1350,262,0
CSR1351,255,0
CSR1352,247,0
CSR1353,243,0
CSR1354,239,0
CSR1355,236,0
CSR1356,236,0
CSR1358,232,0
CSR1359,231,0
CSR1360,230,0
CSR1361,227,0
CSR1362,0,0
CSR1363,219,0
CSR1364,219,0
CSR1365,216,0
CSR1366,216,0
CSR1368,0,0
CSR1369,204,0
CSR1370,203,0
CSR1371,202,0
CSR1372,202,0
CSR1373,202,0
CSR1374,0,0
CSR1375,192,0
CSR1376,190,0
CSR1377,185,0
CSR1379,183,0
CSR1380,183,0
CSR1382,177,0
CSR1383,176,0
CSR1384,173,0
CSR1385,170,0
CSR1386,169,0
CSR1387,167,0
CSR1391,150,0
CSR1392,150,0
CSR1394,146,0
CSR1395,142,0
CSR1396,140,0
CSR1398,139,0
CSR1399,134,0
CSR1402,129,0
CSR1406,126,0
CSR1407,125,0
CSR1408,122,0
CSR1410,121,0
CSR1415,119,0
CSR1417,118,0
CSR5789,567,0
CSR5791,345,0
CSS0005,944,0
CSS0009,4291,0
CSS0026,4290,0
CSS0077,4291,0
CSS0084,4291,0
CSS0093,3883,0
CSS0096,3417,0
CSS0098,0,0
CSS0099,3124,0
CSS0100,0,0
CSS0111,0,0
CSS0112,2401,0
CSS0114,2256,0
CSS0117,2101,0
CSS0118,2045,0
CSS0122,0,0
CSS0123,1855,0
CSS0125,0,0
CSS0127,1693,0
CSS0128,0,0
CSS0129,1604,0
CSS0130,1601,0
CSS0131,1577,0
CSS0132,1539,0
CSS0134,1462,0
CSS0148,1398,0
CSS0170,0,0
CSS0172,0,0
CSS0174,0,0
CSS0175,1059,0
CSS0176,933,0
CSS0179,804,0
CSS0180,757,0
CSS0182,710,0
CSS0186,0,0
CSS0187,710,0
CSS0190,710,0
CSS0191,710,0
CSS0195,709,0
CSS0198,699,0
CSS0200,596,0
CSS0202,0,0
CSS0204,504,0
CSS0205,490,0
CSS0206,474,0
CSS0207,455,0
CSS0208,443,0
CSS0209,0,0
CSS0210,421,0
CSS0211,407,0
CSS0213,366,0
CSS0214,364,0
CSS0215,300,0
CSS0216,295,0
CSS0217,269,0
CSS0218,268,0
CSS0219,216,0
CSS0220,205,0
CSS0223,173,0
CST0030,4291,0
CST0040,4291,0
CST0041,0,0
CST0106,4291,0
CST0110,4290,0
CST0118,4291,0
CST0119,4291,0
CST0120,941,0
CST0138,4291,0
CST0144,4291,0
CST0449,4229,0
CST0462,0,0
CST0463,3340,0
CST0464,3337,0
CST0479,2760,0
CST0488,2578,0
CST0490,0,0
CST0497,2065,0
CST0501,2015,0
CST0506,1755,0
CST0508,0,0
CST0509,1699,0
CST0511,1485,0
CST0512,1388,0
CST0553,1366,0
CST0554,0,0
CST0556,965,0
CST0557,895,0
CST0558,883,0
CST0559,0,0
CST0561,0,0
CST0564,591,0
CST0566,555,0
CST0567,552,0
CST0568,547,0
CST0570,518,0
CST0571,513,0
CST0572,0,0
CST0573,504,0
CST0574,427,0
CST0575,423,0
CST0999,0,0
CST1002,0,0
CST1006,0,0
CST1009,1079,0
CST1011,966,0
CST1013,860,0
CST1017,834,0
CST1018,826,0
CST1019,0,0
CST1020,0,0
CST1021,780,0
CST1024,0,0
CST1025,632,0
CST1026,631,0
CST1028,511,0
CST1029,489,0
CST1030,0,0
CST1031,357,0
CST1032,0,0
CST1033,0,0
CST1319,0,0
CST1322,478,0
CST1323,0,0
CST1324,388,0
CST1325,0,0
CST1327,265,0
CST1328,252,0
CST1329,247,0
CST1330,195,0
CST5919,716,0
CST5920,0,0
CST5926,716,0
CST5933,716,0
CST5935,710,0
CST5938,710,0
CST5942,710,0
CST5951,0,0
CST5957,702,0
CSU0002,4291,0
CSU0003,4291,0
CSU0009,4291,0
CSU0010,4291,0
CSU0012,4291,0
CSU0013,4291,0
CSU0030,4291,0
CSU0035,0,0
CSU0046,0,0
CSU0054,4291,0
CSU0059,4291,0
CSU0080,4291,0
CSU0086,4291,0
CSU0102,4291,0
CSU0103,4291,0
CSU0104,4291,0
CSU0131,4290,0
CSU0137,4290,0
CSU0140,4291,0
CSU0142,4291,0
CSU0151,4014,0
CSU0164,4291,0
CSU0166,4291,0
CSU0172,4291,0
CSU0199,4291,0
CSU0200,4290,0
CSU0208,4291,0
CSU0226,0,0
CSU0228,4291,0
CSU0231,4291,0
CSU0244,4291,0
CSU0263,0,0
CSU0296,4284,0
CSU0312,4291,0
CSU0316,4290,0
CSU0329,4291,0
CSU0334,4291,0
CSU0337,4257,0
CSU0350,4291,0
CSU0351,4291,0
CSU0354,4262,0
CSU0358,4290,0
CSU0382,4256,0
CSU0398,4137,0
CSU0399,4132,0
CSU0405,0,0
CSU0409,4073,0
CSU0420,3872,0
CSU0428,3983,0
CSU0444,3907,0
CSU0446,3902,0
CSU0451,3814,0
CSU0452,3806,0
CSU0468,3580,0
CSU0473,3461,0
CSU0475,3446,0
CSU0485,0,0
CSU0499,3081,0
CSU0503,3048,0
CSU0504,3034,0
CSU0513,2901,0
CSU0568,0,0
CSU0572,2779,0
CSU0577,0,0
CSU0578,2726,0
CSU0581,2703,0
CSU0584,0,0
CSU0588,2638,0
CSU0594,0,0
CSU0595,2582,0
CSU0596,2561,0
CSU0597,2546,0
CSU0605,2492,0
CSU0606,0,0
CSU0608,2488,0
CSU0609,2460,0
CSU0614,0,0
CSU0618,2395,0
CSU0620,0,0
CSU0621,2362,0
CSU0622,2362,0
CSU0630,2308,0
CSU0632,2274,0
CSU0634,2183,0
CSU0637,0,0
CSU0638,2150,0
CSU0640,0,0
CSU0644,2094,0
CSU0645,2093,0
CSU0649,2047,0
CSU0653,1970,0
CSU0656,1906,0
CSU0658,1890,0
CSU0660,0,0
CSU0661,1867,0
CSU0665,0,0
CSU0675,0,0
CSU0676,1692,0
CSU0679,1680,0
CSU0680,1662,0
CSU0682,1639,0
CSU0687,1594,0
CSU0693,1510,0
CSU0698,1434,0
CSU0699,1431,0
CSU0700,1430,0
CSU0701,0,0
CSU0702,1424,0
CSU0721,0,0
CSU0743,0,0
CSU0753,0,0
CSU0755,1413,0
CSU0757,0,0
CSU0758,1391,0
CSU0759,0,0
CSU0816,1391,0
CSU0817,1389,0
CSU0819,1373,0
CSU0821,1367,0
CSU0826,1337,0
CSU0829,1309,0
CSU0830,0,0
CSU0835,0,0
CSU0836,1221,0
CSU0839,1207,0
CSU0840,1197,0
CSU0842,1184,0
CSU0843,0,0
CSU0847,1170,0
CSU0848,0,0
CSU0850,0,0
CSU0851,1161,0
CSU0856,1122,0
CSU0858,1118,0
CSU0859,0,0
CSU0860,1114,0
CSU0862,1099,0
CSU0867,0,0
CSU0869,1055,0
CSU0870,1052,0
CSU0872,1042,0
CSU0873,1032,0
CSU0874,1030,0
CSU0875,1016,0
CSU0876,1007,0
CSU0879,996,0
CSU0881,992,0
CSU0883,967,0
CSU0884,964,0
CSU0885,964,0
CSU0886,962,0
CSU0888,961,0
CSU0889,955,0
CSU0890,939,0
CSU0891,939,0
CSU0892,939,0
CSU0893,938,0
CSU0894,934,0
CSU0895,934,0
CSU0896,0,0
CSU0897,930,0
CSU0898,929,0
CSU0899,910,0
CSU0900,906,0
CSU0901,895,0
CSU0902,0,0
CSU0905,846,0
CSU0906,0,0
CSU0909,829,0
CSU0911,0,0
CSU0913,807,0
CSU0914,0,0
CSU0915,791,0
CSU0916,780,0
CSU0917,0,0
CSU0918,763,0
CSU0919,763,0
CSU0921,0,0
CSU0922,0,0
CSU0923,720,0
CSU0927,716,0
CSU0928,716,0
CSU0929,0,0
CSU0930,0,0
CSU0931,710,0
CSU0932,716,0
CSU0936,716,0
CSU0938,716,0
CSU0941,716,0
CSU0942,716,0
CSU0952,716,0
CSU0953,0,0
CSU0957,710,0
CSU0960,716,0
CSU0961,716,0
CSU0975,710,0
CSU0976,716,0
CSU0979,0,0
CSU0981,716,0
CSU0984,716,0
CSU0986,716,0
CSU0995,709,0
CSU0996,709,0
CSU0997,709,0
CSU1003,0,0
CSU1004,707,0
CSU1005,706,0
CSU1007,0,0
CSU1009,0,0
CSU1010,689,0
CSU1012,679,0
CSU1014,668,0
CSU1015,664,0
CSU1016,640,0
CSU1018,0,0
CSU1019,637,0
CSU1020,626,0
CSU1022,0,0
CSU1024,0,0
CSU1026,587,0
CSU1029,577,0
CSU1030,575,0
CSU1031,0,0
CSU1033,569,0
CSU1034,569,0
CSU1035,568,0
CSU1037,0,0
CSU1038,554,0
CSU1039,551,0
CSU1040,548,0
CSU1041,542,0
CSU1042,540,0
CSU1043,539,0
CSU1044,537,0
CSU1046,507,0
CSU1048,0,0
CSU1049,498,0
CSU1050,0,0
CSU1051,482,0
CSU1052,481,0
CSU1053,477,0
CSU1054,475,0
CSU1056,474,0
CSU1057,474,0
CSU1058,461,0
CSU1060,0,0
CSU1061,448,0
CSU1062,0,0
CSU1063,0,0
CSU1064,0,0
CSU1065,432,0
CSU1066,425,0
CSU1067,419,0
CSU1068,0,0
CSU1069,0,0
CSU1071,393,0
CSU1072,0,0
CSU1073,391,0
CSU1074,388,0
CSU1075,388,0
CSU1076,0,0
CSU1077,0,0
CSU1078,0,0
CSU1079,367,0
CSU1080,359,0
CSU1081,0,0
CSU1082,0,0
CSU1083,329,0
CSU1084,328,0
CSU1085,325,0
CSU1086,321,0
CSU1087,321,0
CSU1088,0,0
CSU1089,315,0
CSU1090,314,0
CSU1092,310,0
CSU1093,309,0
CSU1094,0,0
CSU1095,307,0
CSU1096,0,0
CSU1097,300,0
CSU1099,0,0
CSU1100,0,0
CSU1101,293,0
CSU1102,289,0
CSU1103,279,0
CSU1104,276,0
CSU1105,276,0
CSU1106,0,0
CSU1107,0,0
CSU1108,266,0
CSU1109,265,0
CSU1110,264,0
CSU1111,262,0
CSU1112,261,0
CSU1113,255,0
CSU1116,0,0
CSU1118,244,0
CSU1119,244,0
CSU1120,243,0
CSU1122,0,0
CSU1123,239,0
CSU1124,232,0
CSU1125,227,0
CSU1126,226,0
CSU1128,0,0
CSU1129,206,0
CSU1132,201,0
CSU1133,195,0
CSU1134,187,0
CSU1135,183,0
CSU1136,175,0
CSU1137,173,0
CSU1139,0,0
CSU1140,0,0
CSU1141,134,0
CSU1144,129,0
CSU1145,119,0
CSU1146,115,0
CSU1147,115,0
CSUTR001,4270,0
CSV0005,4290,0
CSV0025,4224,0
CSV0034,2778,0
CSV0037,0,0
CSV0052,1359,0
CSV0053,1284,0
CSV0054,869,0
CSV0055,716,0
CSV0059,716,0
CSV0063,709,0
CSV0065,614,0
CSV0066,0,0
CSV0071,0,0
CSV0072,0,0
CSV0073,0,0
CSV0074,292,0
CSV0075,272,0
CSV0076,0,0
CSV0078,189,0
CSVJY001,0,0
CSW0001,0,0
CSW0003,4291,0
CSW0004,4291,0
CSW0032,4283,0
CSW0047,4291,0
CSW0094,0,0
CSW0104,2711,0
CSW0105,2640,0
CSW0106,0,0
CSW0109,2406,0
CSW0111,2135,0
CSW0112,1962,0
CSW0114,1875,0
CSW0115,1830,0
CSW0116,1791,0
CSW0118,1729,0
CSW0120,0,0
CSW0121,0,0
CSW0123,0,0
CSW0125,1485,0
CSW0126,0,0
CSW0127,1225,0
CSW0142,1359,0
CSW0143,1298,0
CSW0145,1121,0
CSW0146,0,0
CSW0147,1074,0
CSW0148,1037,0
CSW0149,0,0
CSW0151,933,0
CSW0154,881,0
CSW0156,825,0
CSW0157,750,0
CSW0158,716,0
CSW0160,716,0
CSW0163,716,0
CSW0171,710,0
CSW0174,0,0
CSW0175,628,0
CSW0176,574,0
CSW0177,568,0
CSW0178,0,0
CSW0179,0,0
CSW0180,474,0
CSW0181,0,0
CSW0182,416,0
CSW0183,416,0
CSW0184,406,0
CSW0185,399,0
CSW0186,0,0
CSW0188,0,0
CSW0189,342,0
CSW0190,299,0
CSW0192,272,0
CSW0194,0,0
CSW0195,238,0
CSW0196,230,0
CSW0197,208,0
CSW0198,203,0
CSW0199,191,0
CSWP0001,483,0
CSWP0002,483,0
CSWP0003,483,0
CSWP0005,0,0
CSWP0007,483,0
CSWP0009,0,0
CSWP0010,483,0
CSWP0011,0,0
CSWP0012,483,0
CSWP0013,483,0
CSWP0014,483,0
CSWP0015,0,0
CSWP0016,483,0
CSWP0017,483,0
CSWP0018,0,0
CSWP0019,0,0
CSWP0020,483,0
CSWP0021,483,0
CSWP0022,483,0
CSWP0023,0,0
CSWP0024,483,0
CSWUP001,2633,0
CSY0030,0,0
CSY0034,0,0
CSY0036,0,0
CSY0037,0,0
CSY0038,0,0
CSY0039,518,0
CSY0040,0,0
CSY0041,0,0
CSY0042,420,0
CSY0043,0,0
CSY0044,0,0
CSY0045,118,0
CSY6012,710,0
CTA0011,0,0
CTA0017,4291,0
CTA0029,4291,0
CTA0030,4291,0
CTA0081,4131,0
CTA0084,0,0
CTA0086,4059,0
CTA0092,3900,0
CTA0093,3873,0
CTA0094,3825,0
CTA0098,3722,0
CTA0102,0,0
CTA0104,3318,0
CTA0106,3258,0
CTA0109,3198,0
CTA0111,0,0
CTA0119,0,0
CTA0121,0,0
CTA0126,2698,0
CTA0131,2590,0
CTA0134,2409,0
CTA0137,2260,0
CTA0138,2218,0
CTA0144,0,0
CTA0164,1644,0
CTA0166,1610,0
CTA0167,1575,0
CTA0172,1465,0
CTA0173,1434,0
CTA0183,0,0
CTA0188,1364,0
CTA0190,1311,0
CTA0200,1302,0
CTA0201,1302,0
CTA0202,1302,0
CTA0203,1301,0
CTA0206,1276,0
CTA0208,1268,0
CTA0209,1262,0
CTA0212,1093,0
CTA0213,0,0
CTA0214,1030,0
CTA0215,1020,0
CTA0216,992,0
CTA0220,0,0
CTA0221,862,0
CTA0222,857,0
CTA0223,0,0
CTA0224,841,0
CTA0225,839,0
CTA0226,821,0
CTA0229,807,0
CTA0231,0,0
CTA0232,0,0
CTA0233,0,0
CTA0236,710,0
CTA0237,710,0
CTA0238,716,0
CTA0239,0,0
CTA0241,716,0
CTA0243,716,0
CTA0246,716,0
CTA0247,716,0
CTA0248,710,0
CTA0251,710,0
CTA0253,702,0
CTA0255,694,0
CTA0256,675,0
CTA0259,660,0
CTA0262,0,0
CTA0263,640,0
CTA0265,0,0
CTA0267,624,0
CTA0268,596,0
CTA0269,591,0
CTA0271,581,0
CTA0272,576,0
CTA0273,574,0
CTA0274,569,0
CTA0275,549,0
CTA0276,537,0
CTA0278,470,0
CTA0279,469,0
CTA0280,0,0
CTA0281,434,0
CTA0282,409,0
CTA0283,394,0
CTA0284,0,0
CTA0285,386,0
CTA0286,329,0
CTA0287,311,0
CTA0288,294,0
CTA0289,290,0
CTA0290,269,0
CTA0291,0,0
CTA0292,248,0
CTA0293,247,0
CTA0294,237,0
CTA0295,232,0
CTA0296,232,0
CTA0297,226,0
CTA0298,210,0
CTA0299,210,0
CTA0300,202,0
CTA0302,0,0
CTA0303,0,0
CTA0304,143,0
CTA0305,142,0
CTA0R03,709,0
CTB0002,0,0
CTC0002,0,0
CTC0003,0,0
CTC0006,0,0
CTC0007,0,0
CTC0009,212,0
CTC0010,210,0
CTD0001,4291,0
CTD0004,548,0
CTD0005,387,0
CTD0006,322,0
CTD0007,314,0
CTE0004,4291,0
CTE0008,4291,0
CTE0012,4291,0
CTE0021,4291,0
CTE0041,4291,0
CTE0083,3732,0
CTE0084,3689,0
CTE0086,0,0
CTE0087,3653,0
CTE0089,3555,0
CTE0102,0,0
CTE0107,0,0
CTE0123,1651,0
CTE0126,0,0
CTE0128,0,0
CTE0149,1213,0
CTE0161,1165,0
CTE0167,0,0
CTE0169,0,0
CTE0170,1240,0
CTE0172,1155,0
CTE0173,0,0
CTE0175,0,0
CTE0176,1065,0
CTE0177,1058,0
CTE0178,1016,0
CTE0180,0,0
CTE0184,0,0
CTE0186,807,0
CTE0187,0,0
CTE0188,0,0
CTE0193,0,0
CTE0194,0,0
CTE0201,710,0
CTE0206,0,0
CTE0208,0,0
CTE0214,625,0
CTE0215,596,0
CTE0216,0,0
CTE0217,590,0
CTE0219,569,0
CTE0220,534,0
CTE0221,533,0
CTE0222,525,0
CTE0223,521,0
CTE0224,0,0
CTE0226,503,0
CTE0227,0,0
CTE0228,386,0
CTE0230,324,0
CTE0232,282,0
CTE0233,273,0
CTE0234,259,0
CTE0235,247,0
CTE0236,237,0
CTE0237,0,0
CTE0239,196,0
CTE0240,174,0
CTE0241,174,0
CTE0245,120,0
CTF0001,0,0
CTG0002,0,0
CTH0013,4291,0
CTH0020,4291,0
CTH0024,4291,0
CTH0039,4290,0
CTH0052,0,0
CTH0070,4291,0
CTH0071,4291,0
CTH0101,0,0
CTH0107,4291,0
CTH0142,4291,0
CTH0157,4137,0
CTH0169,3619,0
CTH0171,3439,0
CTH0178,3165,0
CTH0180,3061,0
CTH0222,1235,0
CTH0271,0,0
CTH0274,0,0
CTH0276,2518,0
CTH0279,2432,0
CTH0302,1665,0
CTH0304,1602,0
CTH0306,1584,0
CTH0307,1571,0
CTH0308,1542,0
